GetTimestampOverhead     : 0 total=188.176035ms  i=0.000019ms i=18.82ns  Loop:10,000,000
GetTimestampOverhead     : 1 total=210.830266ms  i=0.000021ms i=21.08ns  Loop:10,000,000
GetTimestampOverhead     : 2 total=233.292286ms  i=0.000023ms i=23.33ns  Loop:10,000,000
GetTimestampOverhead     : 3 total=206.339129ms  i=0.000021ms i=20.63ns  Loop:10,000,000
GetTimestampOverhead     : 4 total=205.411271ms  i=0.000021ms i=20.54ns  Loop:10,000,000
GetTimestampOverhead     : 5 total=190.757443ms  i=0.000019ms i=19.08ns  Loop:10,000,000
GetTimestampOverhead     : 6 total=219.884354ms  i=0.000022ms i=21.99ns  Loop:10,000,000
SUMMARY:GetTimestampOverhead           min:18.82 max:23.33 avg:20.78

GetTimestampOverheadArray: 0 total=230.562119ms  i=0.000023ms i=23.06ns  Loop:10,000,000
GetTimestampOverheadArray: 1 total=215.991875ms  i=0.000022ms i=21.60ns  Loop:10,000,000
GetTimestampOverheadArray: 2 total=220.209331ms  i=0.000022ms i=22.02ns  Loop:10,000,000
GetTimestampOverheadArray: 3 total=210.024915ms  i=0.000021ms i=21.00ns  Loop:10,000,000
GetTimestampOverheadArray: 4 total=215.887773ms  i=0.000022ms i=21.59ns  Loop:10,000,000
GetTimestampOverheadArray: 5 total=212.087929ms  i=0.000021ms i=21.21ns  Loop:10,000,000
GetTimestampOverheadArray: 6 total=251.284292ms  i=0.000025ms i=25.13ns  Loop:10,000,000
SUMMARY:GetTimestampOverheadArray      min:21.00 max:25.13 avg:22.23

ManualResetEventClass         : 0 (Notify              ) =        0.008449ms =         8448.79 ns *
ManualResetEventClass         : 1 (Notify              ) =        0.006638ms =         6638.34 ns *
ManualResetEventClass         : 2 (Notify              ) =        0.006940ms =         6940.08 ns *
ManualResetEventClass         : 3 (Notify              ) =        0.007845ms =         7845.31 ns *
ManualResetEventClass         : 4 (Notify              ) =        0.003319ms =         3319.17 ns *
ManualResetEventClass         : 5 (Notify              ) =        0.006940ms =         6940.08 ns *
ManualResetEventClass         : 6 (Notify              ) =        0.004224ms =         4224.40 ns *
ManualResetEventClass         : 7 (Notify              ) =        0.006940ms =         6940.08 ns *
ManualResetEventClass         : 8 (Notify              ) =        0.005431ms =         5431.37 ns *
ManualResetEventClass         : 9 (Notify              ) =        0.005431ms =         5431.37 ns *
ManualResetEventClass         :10 (Notify              ) =        0.004828ms =         4827.88 ns *
ManualResetEventClass         :11 (Notify              ) =        0.005130ms =         5129.62 ns *
SUMMARY:ManualResetEventClass          min:3319.17 max:8448.79 avg:5702.94 (Skip First 2)

ManualResetEventSlimClass     : 0 (Notify              ) =        0.011768ms =        11767.96 ns *
ManualResetEventSlimClass     : 1 (Notify              ) =        0.031079ms =        31079.49 ns *
ManualResetEventSlimClass     : 2 (Notify              ) =        0.001509ms =         1508.71 ns *
ManualResetEventSlimClass     : 3 (Notify              ) =        0.000603ms =          603.49 ns *
ManualResetEventSlimClass     : 4 (Notify              ) =        0.000603ms =          603.49 ns *
ManualResetEventSlimClass     : 5 (Notify              ) =        0.013578ms =        13578.42 ns *
ManualResetEventSlimClass     : 6 (Notify              ) =        0.015087ms =        15087.13 ns *
ManualResetEventSlimClass     : 7 (Notify              ) =        0.002414ms =         2413.94 ns *
ManualResetEventSlimClass     : 8 (Notify              ) =        0.001810ms =         1810.46 ns *
ManualResetEventSlimClass     : 9 (Notify              ) =        0.002716ms =         2715.68 ns *
ManualResetEventSlimClass     :10 (Notify              ) =        0.000603ms =          603.49 ns *
ManualResetEventSlimClass     :11 (Notify              ) =        0.001810ms =         1810.46 ns *
SUMMARY:ManualResetEventSlimClass      min:603.49 max:31079.49 avg:4073.53 (Skip First 2)

BarrierClass                  : 0 (Notify              ) =        0.005733ms =         5733.11 ns *
BarrierClass                  : 1 (Notify              ) =        0.012371ms =        12371.45 ns *
BarrierClass                  : 2 (Notify              ) =        0.001509ms =         1508.71 ns *
BarrierClass                  : 3 (Notify              ) =        0.000905ms =          905.23 ns *
BarrierClass                  : 4 (Notify              ) =        0.020820ms =        20820.24 ns *
BarrierClass                  : 5 (Notify              ) =        0.012371ms =        12371.45 ns *
BarrierClass                  : 6 (Notify              ) =        0.001207ms =         1206.97 ns *
BarrierClass                  : 7 (Notify              ) =        0.000302ms =          301.74 ns *
BarrierClass                  : 8 (Notify              ) =        0.001207ms =         1206.97 ns *
BarrierClass                  : 9 (Notify              ) =        0.001207ms =         1206.97 ns *
BarrierClass                  :10 (Notify              ) =        0.002414ms =         2413.94 ns *
BarrierClass                  :11 (Notify              ) =        0.006638ms =         6638.34 ns *
SUMMARY:BarrierClass                   min:301.74 max:20820.24 avg:4858.06 (Skip First 2)

WhileLoop                     : 0 (Notify              ) =        0.000603ms =          603.49 ns *
WhileLoop                     : 1 (Notify              ) =        0.000905ms =          905.23 ns *
WhileLoop                     : 2 (Notify              ) =        0.002112ms =         2112.20 ns *
WhileLoop                     : 3 (Notify              ) =        0.000905ms =          905.23 ns *
WhileLoop                     : 4 (Notify              ) =        0.000905ms =          905.23 ns *
WhileLoop                     : 5 (Notify              ) =        0.000603ms =          603.49 ns *
WhileLoop                     : 6 (Notify              ) =        0.000603ms =          603.49 ns *
WhileLoop                     : 7 (Notify              ) =        0.000905ms =          905.23 ns *
WhileLoop                     : 8 (Notify              ) =        0.000905ms =          905.23 ns *
WhileLoop                     : 9 (Notify              ) =        0.000603ms =          603.49 ns *
WhileLoop                     :10 (Notify              ) =        0.000905ms =          905.23 ns *
WhileLoop                     :11 (Notify              ) =        0.000302ms =          301.74 ns *
